year,problem,problemType,instance,solver,status,instanceType,lastObjValue,lastObjTime,totalTime,solverAndTrack,track,isBest,rank,id
2018,steiner_tree,MIN,es10fst10_dot_stp,sunny_cp_less,C,sat,23936095.0,0.885,0.894,sunny-cp-less-open,open,False,2,37430
2018,steiner_tree,MIN,es10fst10_dot_stp,or_tools,C,sat,23936095.0,1.223,1.286,or-tools-fd,open,False,3,37425
2018,steiner_tree,MIN,es10fst10_dot_stp,izplus,C,sat,23936095.0,0.393,4.472,izplus-free,open,False,4,37421
2018,steiner_tree,MIN,es10fst10_dot_stp,choco,C,sat,23936095.0,15.717,20.037,choco-fd,open,False,5,37416
2018,steiner_tree,MIN,es10fst10_dot_stp,picatsat,C,sat,23936095.0,11.604,35.923,picatsat-free,open,False,6,37427
2018,steiner_tree,MIN,es10fst10_dot_stp,concrete,C,sat,23936095.0,31.832,40.328,concrete-fd,open,False,7,37418
2018,steiner_tree,MIN,es10fst10_dot_stp,jacop,ERR,,,,1200.0,jacop-fd,open,False,8,37422
2018,steiner_tree,MIN,es10fst10_dot_stp,oscarcbls,UNK,,,,1200.0,oscarcbls-free,open,False,8,37426
2018,steiner_tree,MIN,es10fst10_dot_stp,sicstus,ERR,,,,1200.0,sicstus-fd,open,False,8,37428
2018,steiner_tree,MIN,es10fst10_dot_stp,yuck,UNK,,,,1200.0,yuck-free,open,False,8,37431
2018,steiner_tree,MIN,es20fst08_dot_stp,izplus,S,sat,38016346.0,46.172,1200.0,izplus-free,open,True,1,37437
2018,steiner_tree,MIN,es20fst08_dot_stp,sunny_cp_less,S,sat,38607292.0,53.892,1200.0,sunny-cp-less-open,open,False,2,37446
2018,steiner_tree,MIN,es20fst08_dot_stp,picatsat,S,sat,40077497.0,286.641,1200.0,picatsat-free,open,False,3,37443
2018,steiner_tree,MIN,es20fst08_dot_stp,haifacsp,S,sat,43219747.0,888.634,1200.0,haifacsp-free,open,False,4,37436
2018,steiner_tree,MIN,es20fst08_dot_stp,choco,UNK,,,,1200.0,choco-fd,open,False,5,37432
2018,steiner_tree,MIN,es20fst08_dot_stp,concrete,UNK,,,,1200.0,concrete-fd,open,False,5,37434
2018,steiner_tree,MIN,es20fst08_dot_stp,jacop,UNK,,,,1200.0,jacop-fd,open,False,5,37438
2018,steiner_tree,MIN,es20fst08_dot_stp,or_tools,UNK,,,,1200.0,or-tools-fd,open,False,5,37441
2018,steiner_tree,MIN,es20fst08_dot_stp,oscarcbls,UNK,,,,1200.0,oscarcbls-free,open,False,5,37442
2018,steiner_tree,MIN,es20fst08_dot_stp,sicstus,UNK,,,,1200.0,sicstus-fd,open,False,5,37444
2018,steiner_tree,MIN,es20fst08_dot_stp,yuck,UNK,,,,1200.0,yuck-free,open,False,5,37447
2018,steiner_tree,MIN,es20fst09_dot_stp,sunny_cp_less,C,sat,36739939.0,6.243,6.255,sunny-cp-less-open,open,True,1,37462
2018,steiner_tree,MIN,es20fst09_dot_stp,haifacsp,C,sat,36739939.0,7.145,7.156,haifacsp-free,open,False,2,37452
2018,steiner_tree,MIN,es20fst09_dot_stp,picatsat,C,sat,36739939.0,26.776,450.771,picatsat-free,open,False,3,37459
2018,steiner_tree,MIN,es20fst09_dot_stp,izplus,S,sat,36739939.0,2.084,1200.0,izplus-free,open,False,4,37453
2018,steiner_tree,MIN,es20fst09_dot_stp,or_tools,S,sat,36739939.0,956.275,1200.0,or-tools-fd,open,False,5,37457
2018,steiner_tree,MIN,es20fst09_dot_stp,choco,UNK,,,,1200.0,choco-fd,open,False,6,37448
2018,steiner_tree,MIN,es20fst09_dot_stp,concrete,UNK,,,,1200.0,concrete-fd,open,False,6,37450
2018,steiner_tree,MIN,es20fst09_dot_stp,jacop,UNK,,,,1200.0,jacop-fd,open,False,6,37454
2018,steiner_tree,MIN,es20fst09_dot_stp,oscarcbls,UNK,,,,1200.0,oscarcbls-free,open,False,6,37458
2018,steiner_tree,MIN,es20fst09_dot_stp,sicstus,UNK,,,,1200.0,sicstus-fd,open,False,6,37460
2018,steiner_tree,MIN,es20fst09_dot_stp,yuck,UNK,,,,1200.0,yuck-free,open,False,6,37463
2018,steiner_tree,MIN,es20fst14_dot_stp,haifacsp,C,sat,34062374.0,48.813,48.825,haifacsp-free,open,True,1,37468
2018,steiner_tree,MIN,es20fst14_dot_stp,izplus,S,sat,34062374.0,2.102,1200.0,izplus-free,open,False,2,37469
2018,steiner_tree,MIN,es20fst14_dot_stp,picatsat,S,sat,34062374.0,169.875,1200.0,picatsat-free,open,False,3,37475
2018,steiner_tree,MIN,es20fst14_dot_stp,choco,UNK,,,,1200.0,choco-fd,open,False,4,37464
2018,steiner_tree,MIN,es20fst14_dot_stp,concrete,UNK,,,,1200.0,concrete-fd,open,False,4,37466
2018,steiner_tree,MIN,es20fst14_dot_stp,jacop,ERR,,,,1200.0,jacop-fd,open,False,4,37470
2018,steiner_tree,MIN,es20fst14_dot_stp,or_tools,UNK,,,,1200.0,or-tools-fd,open,False,4,37473
2018,steiner_tree,MIN,es20fst14_dot_stp,oscarcbls,UNK,,,,1200.0,oscarcbls-free,open,False,4,37474
2018,steiner_tree,MIN,es20fst14_dot_stp,sicstus,ERR,,,,1200.0,sicstus-fd,open,False,4,37476
2018,steiner_tree,MIN,es20fst14_dot_stp,sunny_cp_less,ERR,,,,1200.0,sunny-cp-less-open,open,False,4,37478
2018,steiner_tree,MIN,es20fst14_dot_stp,yuck,UNK,,,,1200.0,yuck-free,open,False,4,37479
2018,team_assignment,MAX,data1_6_24,yuck,S,sat,74815.0,1019.249,1200.0,yuck-free,open,True,1,37495
2018,team_assignment,MAX,data1_6_24,oscarcbls,S,sat,74814.0,10.565,1200.0,oscarcbls-free,open,False,2,37490
2018,team_assignment,MAX,data1_6_24,picatsat,S,sat,74813.0,955.977,1200.0,picatsat-free,open,False,3,37491
2018,team_assignment,MAX,data1_6_24,izplus,S,sat,71845.0,771.881,1200.0,izplus-free,open,False,4,37485
2018,team_assignment,MAX,data1_6_24,sunny_cp_less,S,sat,69581.0,190.55,1200.0,sunny-cp-less-open,open,False,5,37494
2018,team_assignment,MAX,data1_6_24,haifacsp,S,sat,37496.0,1167.762,1200.0,haifacsp-free,open,False,6,37484
2018,team_assignment,MAX,data1_6_24,or_tools,S,sat,14998.0,1209.858,1200.0,or-tools-fd,open,False,7,37489
2018,team_assignment,MAX,data1_6_24,choco,S,sat,12202.0,276.252,1200.0,choco-fd,open,False,8,37480
2018,team_assignment,MAX,data1_6_24,sicstus,S,sat,12194.0,295.458,1200.0,sicstus-fd,open,False,9,37492
2018,team_assignment,MAX,data1_6_24,concrete,S,sat,12183.0,234.379,1200.0,concrete-fd,open,False,10,37482
2018,team_assignment,MAX,data1_6_24,jacop,S,sat,12183.0,402.268,1200.0,jacop-fd,open,False,11,37486
2018,team_assignment,MAX,data2_4_15,sunny_cp_less,C,sat,9892.0,7.737,7.75,sunny-cp-less-open,open,True,1,37510
2018,team_assignment,MAX,data2_4_15,haifacsp,C,sat,9892.0,8.698,8.708,haifacsp-free,open,False,2,37500
2018,team_assignment,MAX,data2_4_15,picatsat,C,sat,9892.0,192.053,207.992,picatsat-free,open,False,3,37507
2018,team_assignment,MAX,data2_4_15,yuck,S,sat,9892.0,1.942,1200.0,yuck-free,open,False,4,37511
2018,team_assignment,MAX,data2_4_15,izplus,S,sat,9892.0,3.476,1200.0,izplus-free,open,False,5,37501
2018,team_assignment,MAX,data2_4_15,oscarcbls,S,sat,9892.0,17.566,1200.0,oscarcbls-free,open,False,6,37506
2018,team_assignment,MAX,data2_4_15,or_tools,S,sat,6754.0,590.774,1200.0,or-tools-fd,open,False,7,37505
2018,team_assignment,MAX,data2_4_15,choco,S,sat,4732.0,331.157,1200.0,choco-fd,open,False,8,37496
2018,team_assignment,MAX,data2_4_15,concrete,S,sat,4723.0,665.082,1200.0,concrete-fd,open,False,9,37498
2018,team_assignment,MAX,data2_4_15,jacop,S,sat,4723.0,1072.297,1200.0,jacop-fd,open,False,10,37502
2018,team_assignment,MAX,data2_4_15,sicstus,S,sat,4722.0,578.32,1200.0,sicstus-fd,open,False,11,37508
2018,team_assignment,MAX,data2_5_6,sunny_cp_less,C,sat,974.0,6.006,6.018,sunny-cp-less-open,open,True,1,37526
2018,team_assignment,MAX,data2_5_6,haifacsp,C,sat,974.0,29.908,29.92,haifacsp-free,open,False,2,37516
2018,team_assignment,MAX,data2_5_6,picatsat,C,sat,974.0,29.26,32.885,picatsat-free,open,False,3,37523
2018,team_assignment,MAX,data2_5_6,sicstus,C,sat,974.0,78.739,78.75,sicstus-fd,open,False,4,37524
2018,team_assignment,MAX,data2_5_6,jacop,C,sat,974.0,389.024,446.438,jacop-fd,open,False,5,37518
2018,team_assignment,MAX,data2_5_6,concrete,C,sat,974.0,443.135,509.012,concrete-fd,open,False,6,37514
2018,team_assignment,MAX,data2_5_6,or_tools,C,sat,974.0,861.294,953.709,or-tools-fd,open,False,7,37521
2018,team_assignment,MAX,data2_5_6,oscarcbls,S,sat,974.0,1.793,1200.0,oscarcbls-free,open,False,8,37522
2018,team_assignment,MAX,data2_5_6,yuck,S,sat,974.0,1.997,1200.0,yuck-free,open,False,9,37527
2018,team_assignment,MAX,data2_5_6,izplus,S,sat,974.0,46.7,1200.0,izplus-free,open,False,10,37517
2018,team_assignment,MAX,data2_5_6,choco,S,sat,957.0,1083.352,1200.0,choco-fd,open,False,11,37512
2018,team_assignment,MAX,data2_6_12,sunny_cp_less,C,sat,17946.0,75.939,75.95,sunny-cp-less-open,open,True,1,37542
2018,team_assignment,MAX,data2_6_12,picatsat,C,sat,17946.0,242.876,242.89,picatsat-free,open,False,2,37539
2018,team_assignment,MAX,data2_6_12,haifacsp,C,sat,17946.0,450.361,450.372,haifacsp-free,open,False,3,37532
2018,team_assignment,MAX,data2_6_12,yuck,S,sat,17946.0,306.599,1200.0,yuck-free,open,False,4,37543
2018,team_assignment,MAX,data2_6_12,oscarcbls,S,sat,17945.0,685.418,1200.0,oscarcbls-free,open,False,5,37538
2018,team_assignment,MAX,data2_6_12,izplus,S,sat,17944.0,79.089,1200.0,izplus-free,open,False,6,37533
2018,team_assignment,MAX,data2_6_12,or_tools,S,sat,9806.0,942.468,1200.0,or-tools-fd,open,False,7,37537
2018,team_assignment,MAX,data2_6_12,choco,S,sat,7731.0,777.162,1200.0,choco-fd,open,False,8,37528
2018,team_assignment,MAX,data2_6_12,sicstus,S,sat,7719.0,1209.765,1200.0,sicstus-fd,open,False,9,37540
2018,team_assignment,MAX,data2_6_12,concrete,S,sat,6731.0,471.953,1200.0,concrete-fd,open,False,10,37530
2018,team_assignment,MAX,data2_6_12,jacop,S,sat,6731.0,842.057,1200.0,jacop-fd,open,False,11,37534
2018,team_assignment,MAX,data3_6_28,yuck,S,sat,63807.0,3.911,1200.0,yuck-free,open,True,1,37559
2018,team_assignment,MAX,data3_6_28,oscarcbls,S,sat,63807.0,71.477,1200.0,oscarcbls-free,open,False,2,37554
2018,team_assignment,MAX,data3_6_28,izplus,S,sat,63807.0,559.767,1200.0,izplus-free,open,False,3,37549
2018,team_assignment,MAX,data3_6_28,picatsat,S,sat,63800.0,1158.209,1200.0,picatsat-free,open,False,4,37555
2018,team_assignment,MAX,data3_6_28,sunny_cp_less,S,sat,61758.0,485.754,1200.0,sunny-cp-less-open,open,False,5,37558
2018,team_assignment,MAX,data3_6_28,haifacsp,S,sat,39682.0,1201.655,1200.0,haifacsp-free,open,False,6,37548
2018,team_assignment,MAX,data3_6_28,or_tools,S,sat,15325.0,1177.818,1200.0,or-tools-fd,open,False,7,37553
2018,team_assignment,MAX,data3_6_28,choco,S,sat,6083.0,2.273,1200.0,choco-fd,open,False,8,37544
2018,team_assignment,MAX,data3_6_28,concrete,S,sat,6083.0,9.346,1200.0,concrete-fd,open,False,9,37546
2018,team_assignment,MAX,data3_6_28,jacop,S,sat,6083.0,9.684,1200.0,jacop-fd,open,False,10,37550
2018,team_assignment,MAX,data3_6_28,sicstus,S,sat,6077.0,1.6,1200.0,sicstus-fd,open,False,11,37556
2018,test_scheduling,MIN,t100m10r3_2,choco,C,sat,7082.0,52.533,52.564,choco-fd,open,True,1,37560
2018,test_scheduling,MIN,t100m10r3_2,izplus,S,sat,7622.0,1206.286,1200.0,izplus-free,open,False,2,37565
2018,test_scheduling,MIN,t100m10r3_2,sunny_cp_less,S,sat,7655.0,24.953,1200.0,sunny-cp-less-open,open,False,3,37574
2018,test_scheduling,MIN,t100m10r3_2,oscarcbls,S,sat,7736.0,1190.742,1200.0,oscarcbls-free,open,False,4,37570
2018,test_scheduling,MIN,t100m10r3_2,yuck,S,sat,9372.0,1100.757,1200.0,yuck-free,open,False,5,37575
2018,test_scheduling,MIN,t100m10r3_2,picatsat,S,sat,14060.0,879.617,1200.0,picatsat-free,open,False,6,37571
2018,test_scheduling,MIN,t100m10r3_2,concrete,UNK,,,,1200.0,concrete-fd,open,False,7,37562
2018,test_scheduling,MIN,t100m10r3_2,haifacsp,UNK,,,,1200.0,haifacsp-free,open,False,7,37564
2018,test_scheduling,MIN,t100m10r3_2,jacop,UNK,,,,1200.0,jacop-fd,open,False,7,37566
2018,test_scheduling,MIN,t100m10r3_2,or_tools,UNK,,,,1200.0,or-tools-fd,open,False,7,37569
2018,test_scheduling,MIN,t100m10r3_2,sicstus,UNK,,,,1200.0,sicstus-fd,open,False,7,37572
2018,test_scheduling,MIN,t30m10r10_5,izplus,C,sat,2785.0,0.404,0.418,izplus-free,open,True,1,37581
2018,test_scheduling,MIN,t30m10r10_5,sunny_cp_less,C,sat,2785.0,0.961,0.973,sunny-cp-less-open,open,False,2,37590
2018,test_scheduling,MIN,t30m10r10_5,jacop,C,sat,2785.0,2.805,2.825,jacop-fd,open,False,3,37582
2018,test_scheduling,MIN,t30m10r10_5,choco,C,sat,2785.0,3.919,3.934,choco-fd,open,False,4,37576
2018,test_scheduling,MIN,t30m10r10_5,or_tools,C,sat,2785.0,8.561,8.582,or-tools-fd,open,False,5,37585
2018,test_scheduling,MIN,t30m10r10_5,picatsat,C,sat,2785.0,63.315,63.338,picatsat-free,open,False,6,37587
2018,test_scheduling,MIN,t30m10r10_5,oscarcbls,C,sat,2785.0,164.142,164.158,oscarcbls-free,open,False,7,37586
2018,test_scheduling,MIN,t30m10r10_5,yuck,S,sat,2893.0,1205.821,1200.0,yuck-free,open,False,8,37591
2018,test_scheduling,MIN,t30m10r10_5,haifacsp,S,sat,11318.0,983.378,1200.0,haifacsp-free,open,False,9,37580
2018,test_scheduling,MIN,t30m10r10_5,concrete,UNK,,,,1200.0,concrete-fd,open,False,10,37578
2018,test_scheduling,MIN,t30m10r10_5,sicstus,UNK,,,,1200.0,sicstus-fd,open,False,10,37588
2018,test_scheduling,MIN,t30m10r3_15,izplus,C,sat,4149.0,0.408,0.42,izplus-free,open,True,1,37597
2018,test_scheduling,MIN,t30m10r3_15,jacop,C,sat,4149.0,2.654,2.666,jacop-fd,open,False,2,37598
2018,test_scheduling,MIN,t30m10r3_15,sunny_cp_less,C,sat,4149.0,4.153,4.165,sunny-cp-less-open,open,False,3,37606
2018,test_scheduling,MIN,t30m10r3_15,or_tools,C,sat,4149.0,6.766,6.779,or-tools-fd,open,False,4,37601
2018,test_scheduling,MIN,t30m10r3_15,picatsat,C,sat,4149.0,89.396,89.417,picatsat-free,open,False,5,37603
2018,test_scheduling,MIN,t30m10r3_15,oscarcbls,C,sat,4149.0,877.643,877.656,oscarcbls-free,open,False,6,37602
2018,test_scheduling,MIN,t30m10r3_15,yuck,S,sat,4205.0,785.347,1200.0,yuck-free,open,False,7,37607
2018,test_scheduling,MIN,t30m10r3_15,choco,S,sat,4459.0,2.91,1200.0,choco-fd,open,False,8,37592
2018,test_scheduling,MIN,t30m10r3_15,haifacsp,S,sat,9829.0,600.275,1200.0,haifacsp-free,open,False,9,37596
2018,test_scheduling,MIN,t30m10r3_15,concrete,UNK,,,,1200.0,concrete-fd,open,False,10,37594
2018,test_scheduling,MIN,t30m10r3_15,sicstus,UNK,,,,1200.0,sicstus-fd,open,False,10,37604
2018,test_scheduling,MIN,t500m100r10_13,oscarcbls,S,sat,129582.0,1069.609,1200.0,oscarcbls-free,open,True,1,37618
2018,test_scheduling,MIN,t500m100r10_13,yuck,S,sat,164577.0,1191.266,1200.0,yuck-free,open,False,2,37623
2018,test_scheduling,MIN,t500m100r10_13,choco,UNK,,,,1200.0,choco-fd,open,False,3,37608
2018,test_scheduling,MIN,t500m100r10_13,concrete,UNK,,,,1200.0,concrete-fd,open,False,3,37610
2018,test_scheduling,MIN,t500m100r10_13,haifacsp,ERR,,,,1200.0,haifacsp-free,open,False,3,37612
2018,test_scheduling,MIN,t500m100r10_13,izplus,UNK,,,,1200.0,izplus-free,open,False,3,37613
2018,test_scheduling,MIN,t500m100r10_13,jacop,UNK,,,,1200.0,jacop-fd,open,False,3,37614
2018,test_scheduling,MIN,t500m100r10_13,or_tools,UNK,,,,1200.0,or-tools-fd,open,False,3,37617
2018,test_scheduling,MIN,t500m100r10_13,picatsat,UNK,,,,1200.0,picatsat-free,open,False,3,37619
2018,test_scheduling,MIN,t500m100r10_13,sicstus,UNK,,,,1200.0,sicstus-fd,open,False,3,37620
2018,test_scheduling,MIN,t500m100r10_13,sunny_cp_less,ERR,,,,1200.0,sunny-cp-less-open,open,False,3,37622
2018,test_scheduling,MIN,t50m10r5_6,izplus,C,sat,3781.0,36.788,36.799,izplus-free,open,True,1,37629
2018,test_scheduling,MIN,t50m10r5_6,sunny_cp_less,C,sat,3781.0,48.516,48.527,sunny-cp-less-open,open,False,2,37638
2018,test_scheduling,MIN,t50m10r5_6,picatsat,C,sat,3781.0,939.987,940.001,picatsat-free,open,False,3,37635
2018,test_scheduling,MIN,t50m10r5_6,or_tools,S,sat,3834.0,138.75,1200.0,or-tools-fd,open,False,4,37633
2018,test_scheduling,MIN,t50m10r5_6,jacop,S,sat,3838.0,50.263,1200.0,jacop-fd,open,False,5,37630
2018,test_scheduling,MIN,t50m10r5_6,choco,S,sat,3848.0,49.994,1200.0,choco-fd,open,False,6,37624
2018,test_scheduling,MIN,t50m10r5_6,yuck,S,sat,4000.0,1091.548,1200.0,yuck-free,open,False,7,37639
2018,test_scheduling,MIN,t50m10r5_6,oscarcbls,S,sat,4273.0,1200.844,1200.0,oscarcbls-free,open,False,8,37634
2018,test_scheduling,MIN,t50m10r5_6,haifacsp,S,sat,17180.0,576.493,1200.0,haifacsp-free,open,False,9,37628
2018,test_scheduling,MIN,t50m10r5_6,concrete,UNK,,,,1200.0,concrete-fd,open,False,10,37626
2018,test_scheduling,MIN,t50m10r5_6,sicstus,UNK,,,,1200.0,sicstus-fd,open,False,10,37636
2018,train,MIN,instance_dot_10,sunny_cp_less,S,sat,77110.0,25.561,1200.0,sunny-cp-less-open,open,True,1,37654
2018,train,MIN,instance_dot_10,izplus,S,sat,77110.0,104.785,1200.0,izplus-free,open,False,2,37645
2018,train,MIN,instance_dot_10,picatsat,S,sat,78010.0,105.816,1200.0,picatsat-free,open,False,3,37651
2018,train,MIN,instance_dot_10,or_tools,S,sat,79400.0,5.069,1200.0,or-tools-fd,open,False,4,37649
2018,train,MIN,instance_dot_10,jacop,S,sat,84150.0,2.136,1200.0,jacop-fd,open,False,5,37646
2018,train,MIN,instance_dot_10,choco,S,sat,84150.0,5.043,1200.0,choco-fd,open,False,6,37640
2018,train,MIN,instance_dot_10,haifacsp,S,sat,84870.0,675.078,1200.0,haifacsp-free,open,False,7,37644
2018,train,MIN,instance_dot_10,sicstus,S,sat,85830.0,3.142,1200.0,sicstus-fd,open,False,8,37652
2018,train,MIN,instance_dot_10,concrete,S,sat,85880.0,463.844,1200.0,concrete-fd,open,False,9,37642
2018,train,MIN,instance_dot_10,yuck,S,sat,118600.0,651.423,1200.0,yuck-free,open,False,10,37655
2018,train,MIN,instance_dot_10,oscarcbls,S,sat,1451240.0,274.937,1200.0,oscarcbls-free,open,False,11,37650
2018,train,MIN,instance_dot_16,sunny_cp_less,C,sat,93925.0,4.958,4.97,sunny-cp-less-open,open,True,1,37670
2018,train,MIN,instance_dot_16,izplus,C,sat,93925.0,0.984,39.041,izplus-free,open,False,2,37661
2018,train,MIN,instance_dot_16,haifacsp,C,sat,93925.0,185.654,185.665,haifacsp-free,open,False,3,37660
2018,train,MIN,instance_dot_16,picatsat,C,sat,93925.0,246.15,392.125,picatsat-free,open,False,4,37667
2018,train,MIN,instance_dot_16,or_tools,S,sat,93925.0,0.607,1200.0,or-tools-fd,open,False,5,37665
2018,train,MIN,instance_dot_16,concrete,S,sat,94905.0,3.669,1200.0,concrete-fd,open,False,6,37658
2018,train,MIN,instance_dot_16,jacop,S,sat,96545.0,0.779,1200.0,jacop-fd,open,False,7,37662
2018,train,MIN,instance_dot_16,choco,S,sat,96545.0,1.393,1200.0,choco-fd,open,False,8,37656
2018,train,MIN,instance_dot_16,sicstus,S,sat,96745.0,0.806,1200.0,sicstus-fd,open,False,9,37668
2018,train,MIN,instance_dot_16,yuck,S,sat,120045.0,244.935,1200.0,yuck-free,open,False,10,37671
2018,train,MIN,instance_dot_16,oscarcbls,UNK,,,,1200.0,oscarcbls-free,open,False,11,37666
2018,train,MIN,instance_dot_17,izplus,C,sat,37780.0,0.72,3.328,izplus-free,open,True,1,37677
2018,train,MIN,instance_dot_17,sunny_cp_less,C,sat,37780.0,3.582,3.595,sunny-cp-less-open,open,False,2,37686
2018,train,MIN,instance_dot_17,picatsat,C,sat,37780.0,46.942,98.229,picatsat-free,open,False,3,37683
2018,train,MIN,instance_dot_17,haifacsp,C,sat,37780.0,231.401,231.416,haifacsp-free,open,False,4,37676
2018,train,MIN,instance_dot_17,or_tools,S,sat,37780.0,25.836,1200.0,or-tools-fd,open,False,5,37681
2018,train,MIN,instance_dot_17,concrete,S,sat,39450.0,4.1,1200.0,concrete-fd,open,False,6,37674
2018,train,MIN,instance_dot_17,jacop,S,sat,40980.0,2.006,1200.0,jacop-fd,open,False,7,37678
2018,train,MIN,instance_dot_17,choco,S,sat,40980.0,7.765,1200.0,choco-fd,open,False,8,37672
2018,train,MIN,instance_dot_17,sicstus,S,sat,41340.0,2.059,1200.0,sicstus-fd,open,False,9,37684
2018,train,MIN,instance_dot_17,yuck,S,sat,43620.0,221.87,1200.0,yuck-free,open,False,10,37687
2018,train,MIN,instance_dot_17,oscarcbls,S,sat,49200.0,116.956,1200.0,oscarcbls-free,open,False,11,37682
2018,train,MIN,instance_dot_4,izplus,S,sat,73440.0,26.633,1200.0,izplus-free,open,True,1,37693
2018,train,MIN,instance_dot_4,sunny_cp_less,S,sat,73520.0,81.242,1200.0,sunny-cp-less-open,open,False,2,37702
2018,train,MIN,instance_dot_4,picatsat,S,sat,76530.0,68.106,1200.0,picatsat-free,open,False,3,37699
2018,train,MIN,instance_dot_4,or_tools,S,sat,78770.0,449.692,1200.0,or-tools-fd,open,False,4,37697
2018,train,MIN,instance_dot_4,haifacsp,S,sat,81090.0,611.01,1200.0,haifacsp-free,open,False,5,37692
2018,train,MIN,instance_dot_4,oscarcbls,S,sat,81750.0,1194.983,1200.0,oscarcbls-free,open,False,6,37698
2018,train,MIN,instance_dot_4,yuck,S,sat,144980.0,1009.868,1200.0,yuck-free,open,False,7,37703
2018,train,MIN,instance_dot_4,choco,UNK,,,,1200.0,choco-fd,open,False,8,37688
2018,train,MIN,instance_dot_4,concrete,UNK,,,,1200.0,concrete-fd,open,False,8,37690
2018,train,MIN,instance_dot_4,jacop,UNK,,,,1200.0,jacop-fd,open,False,8,37694
2018,train,MIN,instance_dot_4,sicstus,UNK,,,,1200.0,sicstus-fd,open,False,8,37700
2018,train,MIN,instance_dot_5,izplus,S,sat,75030.0,4.528,1200.0,izplus-free,open,True,1,37709
2018,train,MIN,instance_dot_5,sunny_cp_less,S,sat,75140.0,10.696,1200.0,sunny-cp-less-open,open,False,2,37718
2018,train,MIN,instance_dot_5,or_tools,S,sat,80120.0,32.98,1200.0,or-tools-fd,open,False,3,37713
2018,train,MIN,instance_dot_5,haifacsp,S,sat,83260.0,1197.257,1200.0,haifacsp-free,open,False,4,37708
2018,train,MIN,instance_dot_5,concrete,S,sat,87130.0,3.711,1200.0,concrete-fd,open,False,5,37706
2018,train,MIN,instance_dot_5,oscarcbls,S,sat,92910.0,725.654,1200.0,oscarcbls-free,open,False,6,37714
2018,train,MIN,instance_dot_5,picatsat,S,sat,151220.0,7.149,1200.0,picatsat-free,open,False,7,37715
2018,train,MIN,instance_dot_5,yuck,S,sat,153080.0,51.888,1200.0,yuck-free,open,False,8,37719
2018,train,MIN,instance_dot_5,choco,UNK,,,,1200.0,choco-fd,open,False,9,37704
2018,train,MIN,instance_dot_5,jacop,UNK,,,,1200.0,jacop-fd,open,False,9,37710
2018,train,MIN,instance_dot_5,sicstus,UNK,,,,1200.0,sicstus-fd,open,False,9,37716
2018,vrplc,MIN,vrplc11_5_15_s3,izplus,S,sat,332.0,38.483,1200.0,izplus-free,open,True,1,37725
2018,vrplc,MIN,vrplc11_5_15_s3,sunny_cp_less,S,sat,339.0,14.638,1200.0,sunny-cp-less-open,open,False,2,37734
2018,vrplc,MIN,vrplc11_5_15_s3,picatsat,S,sat,365.0,620.198,1200.0,picatsat-free,open,False,3,37731
2018,vrplc,MIN,vrplc11_5_15_s3,jacop,S,sat,376.0,615.443,1200.0,jacop-fd,open,False,4,37726
2018,vrplc,MIN,vrplc11_5_15_s3,sicstus,S,sat,377.0,702.727,1200.0,sicstus-fd,open,False,5,37732
2018,vrplc,MIN,vrplc11_5_15_s3,or_tools,S,sat,387.0,1107.352,1200.0,or-tools-fd,open,False,6,37729
2018,vrplc,MIN,vrplc11_5_15_s3,haifacsp,S,sat,457.0,541.388,1200.0,haifacsp-free,open,False,7,37724
2018,vrplc,MIN,vrplc11_5_15_s3,choco,UNK,,,,1200.0,choco-fd,open,False,8,37720
2018,vrplc,MIN,vrplc11_5_15_s3,concrete,UNK,,,,1200.0,concrete-fd,open,False,8,37722
2018,vrplc,MIN,vrplc11_5_15_s3,oscarcbls,UNK,,,,1200.0,oscarcbls-free,open,False,8,37730
2018,vrplc,MIN,vrplc11_5_15_s3,yuck,UNK,,,,1200.0,yuck-free,open,False,8,37735
2018,vrplc,MIN,vrplc13_11_15_s3,picatsat,S,sat,438.0,765.341,1200.0,picatsat-free,open,True,1,37747
2018,vrplc,MIN,vrplc13_11_15_s3,sunny_cp_less,S,sat,442.0,997.371,1200.0,sunny-cp-less-open,open,False,2,37750
2018,vrplc,MIN,vrplc13_11_15_s3,izplus,S,sat,446.0,38.677,1200.0,izplus-free,open,False,3,37741
2018,vrplc,MIN,vrplc13_11_15_s3,haifacsp,S,sat,557.0,758.853,1200.0,haifacsp-free,open,False,4,37740
2018,vrplc,MIN,vrplc13_11_15_s3,or_tools,S,sat,558.0,887.87,1200.0,or-tools-fd,open,False,5,37745
2018,vrplc,MIN,vrplc13_11_15_s3,choco,UNK,,,,1200.0,choco-fd,open,False,6,37736
2018,vrplc,MIN,vrplc13_11_15_s3,concrete,UNK,,,,1200.0,concrete-fd,open,False,6,37738
2018,vrplc,MIN,vrplc13_11_15_s3,jacop,UNK,,,,1200.0,jacop-fd,open,False,6,37742
2018,vrplc,MIN,vrplc13_11_15_s3,oscarcbls,UNK,,,,1200.0,oscarcbls-free,open,False,6,37746
2018,vrplc,MIN,vrplc13_11_15_s3,sicstus,UNK,,,,1200.0,sicstus-fd,open,False,6,37748
2018,vrplc,MIN,vrplc13_11_15_s3,yuck,UNK,,,,1200.0,yuck-free,open,False,6,37751
2018,vrplc,MIN,vrplc9_5_10_s1,sunny_cp_less,C,sat,351.0,8.558,8.581,sunny-cp-less-open,open,True,1,37766
