year,problem,problemType,instance,solver,status,instanceType,lastObjValue,lastObjTime,totalTime
2013,nmseq,SAT,202,picat-free,UNK,,,,900.0
2013,nmseq,SAT,395,picat-free,UNK,,,,900.0
2013,nmseq,SAT,478,picat-free,UNK,,,,900.0
2013,nmseq,SAT,99,picat-free,S,sat,,,83.118
2013,nonogram,SAT,dom_06,picat-free,S,sat,,,0.454
2013,nonogram,SAT,dom_08,picat-free,S,sat,,,95.743
2013,nonogram,SAT,dom_10,picat-free,UNK,,,,900.0
2013,nonogram,SAT,dom_12,picat-free,UNK,,,,900.0
2013,nonogram,SAT,dom_14,picat-free,UNK,,,,900.0
2013,on-call-rostering,MIN,10s-150d,picat-free,UNK,,,,900.0
2013,on-call-rostering,MIN,10s-50d,picat-free,UNK,,,,900.0
2013,on-call-rostering,MIN,20s-200d,picat-free,UNK,,,,900.0
2013,on-call-rostering,MIN,4s-10d,picat-free,C,sat,1.0,12.677,12.677
2013,on-call-rostering,MIN,4s-23d,picat-free,C,sat,2.0,129.724,129.724
2013,pattern-set-mining,MAX,anneal-k1,picat-free,S,sat,42.0,900.0,900.0
2013,pattern-set-mining,MAX,hypothyroid-k1,picat-free,S,sat,1.0,900.0,900.0
2013,pattern-set-mining,MAX,kr-vs-kp-k2,picat-free,UNK,,,,900.0
2013,pattern-set-mining,MAX,splice-1-k1,picat-free,UNK,,,,900.0
2013,pattern-set-mining,MAX,yeast-k2,picat-free,UNK,,,,900.0
2013,pentominoes-int,SAT,02,picat-free,S,sat,,,24.131
2013,pentominoes-int,SAT,04,picat-free,UNK,,,,900.0
2013,pentominoes-int,SAT,05,picat-free,S,sat,,,260.397
2013,pentominoes-int,SAT,06,picat-free,S,sat,,,11.656
2013,pentominoes-int,SAT,07,picat-free,UNK,,,,900.0
2013,proteindesign12,MIN,1HZ5.12p.19aa.usingEref_self,picat-free,MZN,,,,900.0
2013,proteindesign12,MIN,1HZ5.12p.9aa.usingEref_self,picat-free,MZN,,,,900.0
2013,proteindesign12,MIN,1PGB.11p.9aa.usingEref_self,picat-free,MZN,,,,900.0
2013,proteindesign12,MIN,1UBI.13p.9aa.usingEref_self,picat-free,MZN,,,,900.0
2013,proteindesign12,MIN,2TRX.11p.8aa.usingEref_self,picat-free,MZN,,,,900.0
2013,radiation,MIN,i6-11,picat-free,C,sat,895.0,121.983,121.983
2013,radiation,MIN,i6-7,picat-free,UNK,,,,900.0
2013,radiation,MIN,i7-15,picat-free,C,sat,1308.0,141.769,141.769
2013,radiation,MIN,i8-7,picat-free,C,sat,1046.0,4.263,4.263
2013,radiation,MIN,i9-23,picat-free,UNK,,,,900.0
2013,rcpsp,MIN,11,picat-free,UNK,,,,900.0
2013,rcpsp,MIN,12,picat-free,S,sat,40.0,900.0,900.0
2013,rcpsp,MIN,13,picat-free,S,sat,167.0,900.0,900.0
2013,rcpsp,MIN,14,picat-free,UNK,,,,900.0
2013,rcpsp,MIN,15,picat-free,UNK,,,,900.0
2013,rubik,SAT,4-cube,picat-free,S,sat,,,1.264
2013,rubik,SAT,5-cube,picat-free,S,sat,,,1.453
2013,rubik,SAT,6-cube,picat-free,S,sat,,,1.781
2013,rubik,SAT,7-cube,picat-free,S,sat,,,2.605
2013,rubik,SAT,8-cube,picat-free,S,sat,,,10.194
2013,vrp,MIN,A-n33-k6.vrp,picat-free,S,sat,1716.0,900.0,900.0
2013,vrp,MIN,A-n63-k10.vrp,picat-free,S,sat,4328.0,900.0,900.0
2013,vrp,MIN,B-n52-k7.vrp,picat-free,S,sat,3403.0,900.0,900.0
2013,vrp,MIN,P-n16-k8.vrp,picat-free,S,sat,450.0,900.0,900.0
2013,vrp,MIN,P-n51-k10.vrp,picat-free,S,sat,2062.0,900.0,900.0
2014,amaze,SAT,2012-03-09,Choco-fd,C,sat,,,0.923
2014,amaze,SAT,2012-04-27,Choco-fd,C,sat,,,5.136
2014,amaze,SAT,2012-05-31,Choco-fd,C,sat,,,1.497
2014,amaze,SAT,2012-06-15,Choco-fd,C,sat,,,1.737
2014,amaze,SAT,mod2012-06-22,Choco-fd,C,sat,,,26.869
2014,cyclic-rcpsp,MIN,easy_3,Choco-fd,S,sat,1920.0,900.0,900.0
2014,cyclic-rcpsp,MIN,easy_5,Choco-fd,S,sat,885.0,900.0,900.0
2014,cyclic-rcpsp,MIN,hard_2,Choco-fd,S,sat,8370.0,900.0,900.0
2014,cyclic-rcpsp,MIN,hard_5,Choco-fd,S,sat,799.0,900.0,900.0
2014,cyclic-rcpsp,MIN,medium_2,Choco-fd,S,sat,516.0,900.0,900.0
2014,elitserien,MIN,handball11,Choco-fd,S,sat,4.0,900.0,900.0
2014,elitserien,MIN,handball12,Choco-fd,C,sat,1.0,486.442,486.442
2014,elitserien,MIN,handball13,Choco-fd,S,sat,8.0,900.0,900.0
2014,elitserien,MIN,handball14,Choco-fd,C,sat,2.0,414.468,414.468
2014,elitserien,MIN,handball19,Choco-fd,UNK,,,,900.0
2014,fillomino,SAT,5x5_1,Choco-fd,C,sat,,,269.841
2014,fillomino,SAT,5x5_6,Choco-fd,C,sat,,,213.518
2014,fillomino,SAT,6x6_0,Choco-fd,UNK,,,,900.0
2014,fillomino,SAT,6x6_5,Choco-fd,UNK,,,,900.0
2014,fillomino,SAT,7x7_0,Choco-fd,UNK,,,,900.0
2014,jp-encoding,MIN,data100,Choco-fd,S,sat,7267.0,900.0,900.0
2014,jp-encoding,MIN,data1000,Choco-fd,S,sat,42013.0,900.0,900.0
2014,jp-encoding,MIN,data1700,Choco-fd,S,sat,71857.0,900.0,900.0
2014,jp-encoding,MIN,data400,Choco-fd,S,sat,26773.0,900.0,900.0
2014,jp-encoding,MIN,data800,Choco-fd,S,sat,28070.0,900.0,900.0
2014,liner-sf-repositioning,MIN,fm3_11,Choco-fd,C,sat,91140.0,234.727,234.727
2014,liner-sf-repositioning,MIN,fm3_5,Choco-fd,S,sat,197474.0,900.0,900.0
2014,liner-sf-repositioning,MIN,tp7_0,Choco-fd,C,sat,125988.0,710.999,710.999
2014,liner-sf-repositioning,MIN,tp7_10,Choco-fd,UNK,,,,900.0
2014,liner-sf-repositioning,MIN,tp7_8,Choco-fd,S,sat,542987.0,900.0,900.0
2014,mario,MAX,mario_easy_5,Choco-fd,C,sat,445.0,1.38,1.38
2014,mario,MAX,mario_n_medium_3,Choco-fd,C,sat,943.0,21.106,21.106
2014,mario,MAX,mario_n_medium_5,Choco-fd,C,sat,771.0,68.42,68.42
2014,mario,MAX,mario_t_hard_2,Choco-fd,S,sat,4689.0,900.0,900.0
2014,mario,MAX,mario_t_hard_5,Choco-fd,C,sat,4482.0,13.176,13.176
2014,mqueens,MIN,n11,Choco-fd,C,sat,5.0,14.648,14.648
2014,mqueens,MIN,n12,Choco-fd,C,sat,7.0,118.602,118.602
2014,mqueens,MIN,n13,Choco-fd,C,sat,7.0,721.254,721.254
2014,mqueens,MIN,n20,Choco-fd,UNK,,,,900.0
2014,mqueens,MIN,n31,Choco-fd,UNK,,,,900.0
2014,multi-knapsack,SAT,mknap1-6,Choco-fd,UNK,,,,900.0
2014,multi-knapsack,SAT,mknap2-1,Choco-fd,C,sat,,,128.822
2014,multi-knapsack,SAT,mknap2-10,Choco-fd,UNK,,,,900.0
2014,multi-knapsack,SAT,mknap2-20,Choco-fd,C,sat,,,3.353
2014,multi-knapsack,SAT,mknap2-31,Choco-fd,UNK,,,,900.0
2014,openshop,MIN,gp10-4,Choco-fd,S,sat,1235.0,900.0,900.0
2014,openshop,MIN,j7per10-1,Choco-fd,S,sat,1101.0,900.0,900.0
2014,openshop,MIN,j8per0-2,Choco-fd,S,sat,1182.0,900.0,900.0
2014,openshop,MIN,tai20-4,Choco-fd,S,sat,1305.0,900.0,900.0
2014,openshop,MIN,tai20-6,Choco-fd,S,sat,1223.0,900.0,900.0
2014,rectangle-packing,SAT,rpp18_true,Choco-fd,C,sat,,,16.342
2014,rectangle-packing,SAT,rpp21_false,Choco-fd,C,sat,,,23.425
2014,rectangle-packing,SAT,rpp22_false,Choco-fd,C,sat,,,100.519
2014,rectangle-packing,SAT,rpp23_false,Choco-fd,C,sat,,,806.958
2014,rectangle-packing,SAT,rpp26_false,Choco-fd,UNK,,,,900.0
2014,road-cons,MIN,road_11,Choco-fd,S,sat,5838.0,900.0,900.0
2014,road-cons,MIN,road_14,Choco-fd,S,sat,6018840.0,900.0,900.0
2014,road-cons,MIN,road_16,Choco-fd,S,sat,2022508.0,900.0,900.0
2014,road-cons,MIN,road_20,Choco-fd,S,sat,133016586.0,900.0,900.0
2014,road-cons,MIN,road_9,Choco-fd,C,sat,3206.0,218.992,218.992
2014,ship-schedule,MAX,3Ships,Choco-fd,C,sat,265650.0,1.66,1.66
2014,ship-schedule,MAX,6Ships,Choco-fd,C,sat,607220.0,7.391,7.391
2014,ship-schedule,MAX,7Ships,Choco-fd,C,sat,736640.0,100.335,100.335
2014,ship-schedule,MAX,8ShipsMixed,Choco-fd,S,sat,230240.0,900.0,900.0
2014,ship-schedule,MAX,8ShipsMixedUnconstr,Choco-fd,S,sat,384780.0,900.0,900.0
2014,smelt,MIN,smelt_11,Choco-fd,S,sat,93337.0,900.0,900.0
2014,smelt,MIN,smelt_2,Choco-fd,C,sat,69.0,110.062,110.062
2014,smelt,MIN,smelt_3,Choco-fd,S,sat,12107.0,900.0,900.0
2014,smelt,MIN,smelt_4,Choco-fd,S,sat,3037.0,900.0,900.0
2014,smelt,MIN,smelt_5,Choco-fd,S,sat,20142.0,900.0,900.0
2014,solbat,SAT,sb_13_13_5_5,Choco-fd,C,unsat,,,99.701
2014,solbat,SAT,sb_13_13_6_5,Choco-fd,C,sat,,,27.259
2014,solbat,SAT,sb_15_15_6_1,Choco-fd,UNK,,,,900.0
2014,solbat,SAT,sb_15_15_7_1,Choco-fd,UNK,,,,900.0
2014,solbat,SAT,sb_15_15_7_6,Choco-fd,C,sat,,,231.169
2014,spot5,MIN,1502,Choco-fd,S,sat,64060.0,900.0,900.0
2014,spot5,MIN,29,Choco-fd,S,sat,11069.0,900.0,900.0
2014,spot5,MIN,412,Choco-fd,S,sat,34451.0,900.0,900.0
2014,spot5,MIN,42,Choco-fd,S,sat,189112.0,900.0,900.0
2014,spot5,MIN,5,Choco-fd,S,sat,362.0,900.0,900.0
2014,stochastic-fjsp,MIN,fjsp-a1-s2_fjsp-t15-j3-m3-a1_det,Choco-fd,S,sat,210.0,900.0,900.0
2014,stochastic-fjsp,MIN,fjsp-a1-s3_fjsp-t20-j4-m3-a1_det,Choco-fd,S,sat,452.0,900.0,900.0
2014,stochastic-fjsp,MIN,fjsp-a1-s4_fjsp-t8-j2-m3-a1_det,Choco-fd,C,sat,242.0,140.834,140.834
2014,stochastic-fjsp,MIN,fjsp-a1-s5_fjsp-t8-j2-m3-a1_det,Choco-fd,C,sat,328.0,306.008,306.008
2014,stochastic-fjsp,MIN,fjsp-a1-s6_fjsp-t8-j2-m3-a1_det,Choco-fd,S,sat,393.0,900.0,900.0
2014,stochastic-vrp,MIN,vrp-s2-v2-c7_vrp-v2-c7_det,Choco-fd,C,sat,160.0,38.97,38.97
2014,stochastic-vrp,MIN,vrp-s3-v2-c6_vrp-v2-c6_det,Choco-fd,C,sat,194.0,54.681,54.681
2014,stochastic-vrp,MIN,vrp-s3-v2-c7_vrp-v2-c7_det,Choco-fd,S,sat,324.0,900.0,900.0
2014,stochastic-vrp,MIN,vrp-s4-v2-c6_vrp-v2-c6_det,Choco-fd,C,sat,221.0,539.377,539.377
2014,stochastic-vrp,MIN,vrp-s5-v2-c8_vrp-v2-c8_det,Choco-fd,S,sat,615.0,900.0,900.0
2014,train,MIN,instance.1,Choco-fd,S,sat,6630.0,900.0,900.0
2014,train,MIN,instance.13,Choco-fd,UNK,,,,900.0
2014,train,MIN,instance.14,Choco-fd,S,sat,83180.0,900.0,900.0
2014,train,MIN,instance.8,Choco-fd,UNK,,,,900.0
2014,train,MIN,instance.9,Choco-fd,UNK,,,,900.0
2014,traveling-tppv,MIN,circ14bnonbal,Choco-fd,S,sat,454.0,900.0,900.0
2014,traveling-tppv,MIN,circ20gnonbal,Choco-fd,S,sat,1372.0,900.0,900.0
2014,traveling-tppv,MIN,circ8bbal,Choco-fd,S,sat,80.0,900.0,900.0
2014,traveling-tppv,MIN,circ8cbal,Choco-fd,S,sat,78.0,900.0,900.0
2014,traveling-tppv,MIN,circ8ebal,Choco-fd,S,sat,78.0,900.0,900.0
2014,amaze,SAT,2012-03-09,Choco-free,C,sat,,,0.886
2014,amaze,SAT,2012-04-27,Choco-free,C,sat,,,4.319
2014,amaze,SAT,2012-05-31,Choco-free,C,sat,,,1.435
2014,amaze,SAT,2012-06-15,Choco-free,C,sat,,,1.322
2014,amaze,SAT,mod2012-06-22,Choco-free,C,sat,,,26.514
2014,cyclic-rcpsp,MIN,easy_3,Choco-free,S,sat,1920.0,900.0,900.0
2014,cyclic-rcpsp,MIN,easy_5,Choco-free,S,sat,883.0,900.0,900.0
2014,cyclic-rcpsp,MIN,hard_2,Choco-free,S,sat,8370.0,900.0,900.0
2014,cyclic-rcpsp,MIN,hard_5,Choco-free,S,sat,799.0,900.0,900.0
2014,cyclic-rcpsp,MIN,medium_2,Choco-free,S,sat,516.0,900.0,900.0
2014,elitserien,MIN,handball11,Choco-free,S,sat,3.0,900.0,900.0
2014,elitserien,MIN,handball12,Choco-free,C,sat,1.0,88.677,88.677
2014,elitserien,MIN,handball13,Choco-free,S,sat,5.0,900.0,900.0
2014,elitserien,MIN,handball14,Choco-free,C,sat,2.0,121.154,121.154
2014,elitserien,MIN,handball19,Choco-free,C,sat,3.0,691.076,691.076
2014,fillomino,SAT,5x5_1,Choco-free,C,sat,,,272.178
2014,fillomino,SAT,5x5_6,Choco-free,C,sat,,,42.889
2014,fillomino,SAT,6x6_0,Choco-free,UNK,,,,900.0
2014,fillomino,SAT,6x6_5,Choco-free,UNK,,,,900.0
2014,fillomino,SAT,7x7_0,Choco-free,UNK,,,,900.0
2014,jp-encoding,MIN,data100,Choco-free,S,sat,7267.0,900.0,900.0
2014,jp-encoding,MIN,data1000,Choco-free,S,sat,42013.0,900.0,900.0
2014,jp-encoding,MIN,data1700,Choco-free,S,sat,71857.0,900.0,900.0
2014,jp-encoding,MIN,data400,Choco-free,S,sat,26719.0,900.0,900.0
2014,jp-encoding,MIN,data800,Choco-free,S,sat,28055.0,900.0,900.0
2014,liner-sf-repositioning,MIN,fm3_11,Choco-free,C,sat,91140.0,109.69,109.69
2014,liner-sf-repositioning,MIN,fm3_5,Choco-free,C,sat,165922.0,257.823,257.823
2014,liner-sf-repositioning,MIN,tp7_0,Choco-free,C,sat,125988.0,50.592,50.592
2014,liner-sf-repositioning,MIN,tp7_10,Choco-free,UNK,,,,900.0
2014,liner-sf-repositioning,MIN,tp7_8,Choco-free,S,sat,303276.0,900.0,900.0
2014,mario,MAX,mario_easy_5,Choco-free,C,sat,445.0,1.456,1.456
2014,mario,MAX,mario_n_medium_3,Choco-free,C,sat,943.0,30.972,30.972
2014,mario,MAX,mario_n_medium_5,Choco-free,C,sat,771.0,39.474,39.474
2014,mario,MAX,mario_t_hard_2,Choco-free,S,sat,4666.0,900.0,900.0
2014,mario,MAX,mario_t_hard_5,Choco-free,C,sat,4482.0,10.432,10.432
2014,mqueens,MIN,n11,Choco-free,C,sat,5.0,6.772,6.772
2014,mqueens,MIN,n12,Choco-free,C,sat,7.0,77.681,77.681
2014,mqueens,MIN,n13,Choco-free,C,sat,7.0,394.914,394.914
2014,mqueens,MIN,n20,Choco-free,S,sat,14.0,900.0,900.0
2014,mqueens,MIN,n31,Choco-free,S,sat,22.0,900.0,900.0
2014,multi-knapsack,SAT,mknap1-6,Choco-free,UNK,,,,900.0
2014,multi-knapsack,SAT,mknap2-1,Choco-free,C,sat,,,58.544
2014,multi-knapsack,SAT,mknap2-10,Choco-free,UNK,,,,900.0
2014,multi-knapsack,SAT,mknap2-20,Choco-free,C,sat,,,3.025
2014,multi-knapsack,SAT,mknap2-31,Choco-free,UNK,,,,900.0
2014,openshop,MIN,gp10-4,Choco-free,S,sat,1235.0,900.0,900.0
2014,openshop,MIN,j7per10-1,Choco-free,S,sat,1056.0,900.0,900.0
2014,openshop,MIN,j8per0-2,Choco-free,S,sat,1115.0,900.0,900.0
2014,openshop,MIN,tai20-4,Choco-free,S,sat,1270.0,900.0,900.0
2014,openshop,MIN,tai20-6,Choco-free,S,sat,1219.0,900.0,900.0
2014,rectangle-packing,SAT,rpp18_true,Choco-free,C,sat,,,1.415
2014,rectangle-packing,SAT,rpp21_false,Choco-free,C,sat,,,2.301
2014,rectangle-packing,SAT,rpp22_false,Choco-free,C,sat,,,16.323
2014,rectangle-packing,SAT,rpp23_false,Choco-free,C,sat,,,13.242
2014,rectangle-packing,SAT,rpp26_false,Choco-free,UNK,,,,900.0
2014,road-cons,MIN,road_11,Choco-free,C,sat,5020.0,780.428,780.428
2014,road-cons,MIN,road_14,Choco-free,S,sat,6021405.0,900.0,900.0
2014,road-cons,MIN,road_16,Choco-free,S,sat,2023388.0,900.0,900.0
2014,road-cons,MIN,road_20,Choco-free,S,sat,133016586.0,900.0,900.0
2014,road-cons,MIN,road_9,Choco-free,C,sat,3206.0,14.112,14.112
2014,ship-schedule,MAX,3Ships,Choco-free,C,sat,265650.0,1.784,1.784
2014,ship-schedule,MAX,6Ships,Choco-free,C,sat,607220.0,3.551,3.551
2014,ship-schedule,MAX,7Ships,Choco-free,C,sat,736640.0,16.712,16.712
2014,ship-schedule,MAX,8ShipsMixed,Choco-free,S,sat,395245.0,900.0,900.0
2014,ship-schedule,MAX,8ShipsMixedUnconstr,Choco-free,S,sat,385300.0,900.0,900.0
2014,smelt,MIN,smelt_11,Choco-free,S,sat,91337.0,900.0,900.0
2014,smelt,MIN,smelt_2,Choco-free,C,sat,69.0,28.785,28.785
2014,smelt,MIN,smelt_3,Choco-free,S,sat,12107.0,900.0,900.0
2014,smelt,MIN,smelt_4,Choco-free,C,sat,1043.0,29.653,29.653
2014,smelt,MIN,smelt_5,Choco-free,S,sat,19147.0,900.0,900.0
2014,solbat,SAT,sb_13_13_5_5,Choco-free,C,unsat,,,87.959
2014,solbat,SAT,sb_13_13_6_5,Choco-free,C,sat,,,11.342
2014,solbat,SAT,sb_15_15_6_1,Choco-free,UNK,,,,900.0
2014,solbat,SAT,sb_15_15_7_1,Choco-free,UNK,,,,900.0
2014,solbat,SAT,sb_15_15_7_6,Choco-free,C,sat,,,116.974
2014,spot5,MIN,1502,Choco-free,S,sat,64052.0,900.0,900.0
2014,spot5,MIN,29,Choco-free,S,sat,8063.0,900.0,900.0
2014,spot5,MIN,412,Choco-free,S,sat,34449.0,900.0,900.0
2014,spot5,MIN,42,Choco-free,S,sat,189117.0,900.0,900.0
2014,spot5,MIN,5,Choco-free,S,sat,362.0,900.0,900.0
2014,stochastic-fjsp,MIN,fjsp-a1-s2_fjsp-t15-j3-m3-a1_det,Choco-free,C,sat,108.0,848.944,848.944
2014,stochastic-fjsp,MIN,fjsp-a1-s3_fjsp-t20-j4-m3-a1_det,Choco-free,S,sat,452.0,900.0,900.0
2014,stochastic-fjsp,MIN,fjsp-a1-s4_fjsp-t8-j2-m3-a1_det,Choco-free,C,sat,242.0,1.765,1.765
2014,stochastic-fjsp,MIN,fjsp-a1-s5_fjsp-t8-j2-m3-a1_det,Choco-free,C,sat,328.0,1.83,1.83
2014,stochastic-fjsp,MIN,fjsp-a1-s6_fjsp-t8-j2-m3-a1_det,Choco-free,C,sat,348.0,20.481,20.481
2014,stochastic-vrp,MIN,vrp-s2-v2-c7_vrp-v2-c7_det,Choco-free,C,sat,160.0,40.429,40.429
2014,stochastic-vrp,MIN,vrp-s3-v2-c6_vrp-v2-c6_det,Choco-free,C,sat,194.0,62.5,62.5
2014,stochastic-vrp,MIN,vrp-s3-v2-c7_vrp-v2-c7_det,Choco-free,S,sat,324.0,900.0,900.0
2014,stochastic-vrp,MIN,vrp-s4-v2-c6_vrp-v2-c6_det,Choco-free,C,sat,221.0,790.098,790.098
2014,stochastic-vrp,MIN,vrp-s5-v2-c8_vrp-v2-c8_det,Choco-free,S,sat,615.0,900.0,900.0
2014,train,MIN,instance.1,Choco-free,C,sat,6630.0,0.951,0.951
2014,train,MIN,instance.13,Choco-free,S,sat,78160.0,900.0,900.0
2014,train,MIN,instance.14,Choco-free,S,sat,79210.0,900.0,900.0
2014,train,MIN,instance.8,Choco-free,S,sat,77790.0,900.0,900.0
2014,train,MIN,instance.9,Choco-free,S,sat,77720.0,900.0,900.0
2014,traveling-tppv,MIN,circ14bnonbal,Choco-free,S,sat,462.0,900.0,900.0
2014,traveling-tppv,MIN,circ20gnonbal,Choco-free,S,sat,1386.0,900.0,900.0
2014,traveling-tppv,MIN,circ8bbal,Choco-free,S,sat,80.0,900.0,900.0
2014,traveling-tppv,MIN,circ8cbal,Choco-free,S,sat,78.0,900.0,900.0
2014,traveling-tppv,MIN,circ8ebal,Choco-free,S,sat,78.0,900.0,900.0
2014,amaze,SAT,2012-03-09,Choco-par,C,sat,,,0.984
2014,amaze,SAT,2012-04-27,Choco-par,C,sat,,,5.778
2014,amaze,SAT,2012-05-31,Choco-par,C,sat,,,1.652
2014,amaze,SAT,2012-06-15,Choco-par,C,sat,,,1.851
2014,amaze,SAT,mod2012-06-22,Choco-par,C,sat,,,39.699
2014,cyclic-rcpsp,MIN,easy_3,Choco-par,S,sat,1920.0,900.0,900.0
2014,cyclic-rcpsp,MIN,easy_5,Choco-par,S,sat,869.0,900.0,900.0
2014,cyclic-rcpsp,MIN,hard_2,Choco-par,S,sat,8060.0,900.0,900.0
2014,cyclic-rcpsp,MIN,hard_5,Choco-par,S,sat,799.0,900.0,900.0
2014,cyclic-rcpsp,MIN,medium_2,Choco-par,S,sat,516.0,900.0,900.0
2014,elitserien,MIN,handball11,Choco-par,S,sat,4.0,900.0,900.0
2014,elitserien,MIN,handball12,Choco-par,C,sat,1.0,121.086,121.086
2014,elitserien,MIN,handball13,Choco-par,S,sat,6.0,900.0,900.0
2014,elitserien,MIN,handball14,Choco-par,C,sat,2.0,163.461,163.461
2014,elitserien,MIN,handball19,Choco-par,S,sat,3.0,900.0,900.0
2014,fillomino,SAT,5x5_1,Choco-par,S,sat,,,900.0
2014,fillomino,SAT,5x5_6,Choco-par,C,sat,,,58.577
2014,fillomino,SAT,6x6_0,Choco-par,UNK,,,,900.0
2014,fillomino,SAT,6x6_5,Choco-par,S,sat,,,900.0
2014,fillomino,SAT,7x7_0,Choco-par,UNK,,,,900.0
2014,jp-encoding,MIN,data100,Choco-par,S,sat,6198.0,900.0,900.0
2014,jp-encoding,MIN,data1000,Choco-par,S,sat,41750.0,900.0,900.0
2014,jp-encoding,MIN,data1700,Choco-par,S,sat,71749.0,900.0,900.0
2014,jp-encoding,MIN,data400,Choco-par,S,sat,26719.0,900.0,900.0
2014,jp-encoding,MIN,data800,Choco-par,S,sat,28070.0,900.0,900.0
2014,liner-sf-repositioning,MIN,fm3_11,Choco-par,C,sat,91140.0,131.663,131.663
2014,liner-sf-repositioning,MIN,fm3_5,Choco-par,C,sat,165922.0,396.351,396.351
2014,liner-sf-repositioning,MIN,tp7_0,Choco-par,C,sat,125988.0,60.773,60.773
2014,liner-sf-repositioning,MIN,tp7_10,Choco-par,UNK,,,,900.0
2014,liner-sf-repositioning,MIN,tp7_8,Choco-par,S,sat,222840.0,900.0,900.0
2014,mario,MAX,mario_easy_5,Choco-par,C,sat,445.0,1.819,1.819
2014,mario,MAX,mario_n_medium_3,Choco-par,C,sat,943.0,24.474,24.474
2014,mario,MAX,mario_n_medium_5,Choco-par,C,sat,771.0,52.697,52.697
2014,mario,MAX,mario_t_hard_2,Choco-par,C,sat,4850.0,2.173,2.173
2014,mario,MAX,mario_t_hard_5,Choco-par,C,sat,4482.0,2.067,2.067
2014,mqueens,MIN,n11,Choco-par,C,sat,5.0,8.364,8.364
2014,mqueens,MIN,n12,Choco-par,C,sat,7.0,98.524,98.524
2014,mqueens,MIN,n13,Choco-par,C,sat,7.0,469.262,469.262
2014,mqueens,MIN,n20,Choco-par,S,sat,13.0,900.0,900.0
2014,mqueens,MIN,n31,Choco-par,S,sat,21.0,900.0,900.0
2014,multi-knapsack,SAT,mknap1-6,Choco-par,S,sat,,,900.0
2014,multi-knapsack,SAT,mknap2-1,Choco-par,C,sat,,,225.998
2014,multi-knapsack,SAT,mknap2-10,Choco-par,S,sat,,,900.0
2014,multi-knapsack,SAT,mknap2-20,Choco-par,C,sat,,,5.306
2014,multi-knapsack,SAT,mknap2-31,Choco-par,S,sat,,,900.0
2014,openshop,MIN,gp10-4,Choco-par,S,sat,1080.0,900.0,900.0
2014,openshop,MIN,j7per10-1,Choco-par,S,sat,1029.0,900.0,900.0
2014,openshop,MIN,j8per0-2,Choco-par,S,sat,1093.0,900.0,900.0
2014,openshop,MIN,tai20-4,Choco-par,S,sat,1270.0,900.0,900.0
2014,openshop,MIN,tai20-6,Choco-par,S,sat,1217.0,900.0,900.0
2014,rectangle-packing,SAT,rpp18_true,Choco-par,S,sat,,,900.0
2014,rectangle-packing,SAT,rpp21_false,Choco-par,S,sat,,,900.0
2014,rectangle-packing,SAT,rpp22_false,Choco-par,S,sat,,,900.0
2014,rectangle-packing,SAT,rpp23_false,Choco-par,S,sat,,,900.0
2014,rectangle-packing,SAT,rpp26_false,Choco-par,S,sat,,,900.0
2014,road-cons,MIN,road_11,Choco-par,C,sat,5020.0,4.024,4.024
2014,road-cons,MIN,road_14,Choco-par,S,sat,8493.0,900.0,900.0
2014,road-cons,MIN,road_16,Choco-par,C,sat,8346.0,16.664,16.664
2014,road-cons,MIN,road_20,Choco-par,S,sat,24596.0,900.0,900.0
2014,road-cons,MIN,road_9,Choco-par,C,sat,3206.0,1.886,1.886
2014,ship-schedule,MAX,3Ships,Choco-par,C,sat,265650.0,1.867,1.867
2014,ship-schedule,MAX,6Ships,Choco-par,C,sat,607220.0,6.242,6.242
2014,ship-schedule,MAX,7Ships,Choco-par,C,sat,736640.0,35.327,35.327
2014,ship-schedule,MAX,8ShipsMixed,Choco-par,C,sat,407850.0,563.768,563.768
2014,ship-schedule,MAX,8ShipsMixedUnconstr,Choco-par,C,sat,389100.0,666.313,666.313
2014,smelt,MIN,smelt_11,Choco-par,S,sat,88337.0,900.0,900.0
2014,smelt,MIN,smelt_2,Choco-par,C,sat,69.0,51.631,51.631
2014,smelt,MIN,smelt_3,Choco-par,S,sat,1117.0,900.0,900.0
2014,smelt,MIN,smelt_4,Choco-par,C,sat,1043.0,9.193,9.193
2014,smelt,MIN,smelt_5,Choco-par,S,sat,2164.0,900.0,900.0
2014,solbat,SAT,sb_13_13_5_5,Choco-par,C,unsat,,,163.259
2014,solbat,SAT,sb_13_13_6_5,Choco-par,C,sat,,,206.019
2014,solbat,SAT,sb_15_15_6_1,Choco-par,UNK,,,,900.0
2014,solbat,SAT,sb_15_15_7_1,Choco-par,S,sat,,,900.0
2014,solbat,SAT,sb_15_15_7_6,Choco-par,C,sat,,,274.078
2014,spot5,MIN,1502,Choco-par,S,sat,64060.0,900.0,900.0
2014,spot5,MIN,29,Choco-par,S,sat,8059.0,900.0,900.0
2014,spot5,MIN,412,Choco-par,S,sat,32383.0,900.0,900.0
2014,spot5,MIN,42,Choco-par,S,sat,163072.0,900.0,900.0
2014,spot5,MIN,5,Choco-par,S,sat,271.0,900.0,900.0
2014,stochastic-fjsp,MIN,fjsp-a1-s2_fjsp-t15-j3-m3-a1_det,Choco-par,C,sat,108.0,1.91,1.91
2014,stochastic-fjsp,MIN,fjsp-a1-s3_fjsp-t20-j4-m3-a1_det,Choco-par,S,sat,217.0,900.0,900.0
